State,Year,Fertilizer_N,Fertilizer_P,Fertilizer_K,Fertilizer_Total
Uttarakhand,1975,13.34,2.8,1.54,985.0
Uttarakhand,1976,71.99,11.93,8.76,19110.0
Uttarakhand,1976,3.67,1.72,1.64,853.0
Uttarakhand,1976,1.15,0.35,0.31,129.0
Uttarakhand,1976,1.48,0.68,0.64,123.0
Uttarakhand,1976,1.31,1.05,0.83,112.0
Uttarakhand,1976,1.23,0.57,0.43,167.0
Uttarakhand,1976,1.12,0.42,0.4,210.0
Uttarakhand,1976,17.75,3.14,1.18,1238.0
Uttarakhand,1977,79.38,20.6,12.71,22651.0
Uttarakhand,1977,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1977,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1977,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1977,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1977,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1977,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1977,17.1,4.37,1.76,1308.0
Uttarakhand,1978,92.93,29.57,12.37,27595.0
Uttarakhand,1978,3.44,1.42,1.29,698.0
Uttarakhand,1978,1.49,0.73,0.24,176.0
Uttarakhand,1978,1.93,1.25,0.59,160.0
Uttarakhand,1978,2.45,2.39,0.65,177.0
Uttarakhand,1978,1.58,0.9,0.41,218.0
Uttarakhand,1978,2.66,1.05,0.53,423.0
Uttarakhand,1978,19.62,4.56,1.92,1522.0
Uttarakhand,1979,108.72,30.83,14.18,31913.0
Uttarakhand,1979,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1979,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1979,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1979,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1979,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1979,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1979,21.03,5.98,1.98,1629.0
Uttarakhand,1980,106.08,36.34,17.5,32783.0
Uttarakhand,1980,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1980,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1980,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1980,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1980,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1980,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1980,21.7,5.41,1.72,1626.0
Uttarakhand,1981,127.24,42.58,17.41,38571.0
Uttarakhand,1981,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1981,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1981,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1981,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1981,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1981,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1981,21.73,7.45,2.44,1787.0
Uttarakhand,1982,163.03,64.42,28.38,51909.0
Uttarakhand,1982,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1982,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1982,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1982,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1982,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1982,-1.0,-1.0,-1.0,-1.0
Uttarakhand,1982,25.51,5.28,1.83,1872.0
Uttarakhand,1983,161.76,49.98,16.9,47672.0
Uttarakhand,1983,2.92,2.15,0.55,804.0
Uttarakhand,1983,3.78,2.36,0.68,449.0
Uttarakhand,1983,3.34,2.41,0.31,292.0
Uttarakhand,1983,10.19,12.93,0.91,632.0
Uttarakhand,1983,1.92,1.66,0.42,294.0
Uttarakhand,1983,2.68,1.47,0.37,425.0
Uttarakhand,1983,28.87,10.39,5.49,2623.0
Uttarakhand,1984,166.01,50.18,20.96,48616.0
Uttarakhand,1984,3.18,3.09,0.85,764.0
Uttarakhand,1984,3.14,2.27,0.69,542.0
Uttarakhand,1984,3.54,3.84,0.33,329.0
Uttarakhand,1984,8.92,14.65,0.7,767.0
Uttarakhand,1984,2.37,2.33,0.39,376.0
Uttarakhand,1984,3.9,2.01,0.54,637.0
Uttarakhand,1984,33.48,12.11,5.48,2814.0
Uttarakhand,1985,114.43,34.3,8.13,32061.0
Uttarakhand,1985,2.03,0.98,0.28,347.0
Uttarakhand,1985,2.1,1.24,0.42,249.0
Uttarakhand,1985,2.97,2.05,0.68,253.0
Uttarakhand,1985,1.24,2.25,0.22,132.0
Uttarakhand,1985,1.65,1.23,0.34,211.0
Uttarakhand,1985,1.24,0.55,0.18,195.0
Uttarakhand,1985,18.64,3.43,1.92,1302.0
Uttarakhand,1986,202.44,61.43,21.33,58124.0
Uttarakhand,1986,4.22,2.32,0.66,775.0
Uttarakhand,1986,4.6,2.35,0.94,538.0
Uttarakhand,1986,2.79,2.25,0.62,272.0
Uttarakhand,1986,4.32,4.56,0.54,312.0
Uttarakhand,1986,3.01,1.92,0.82,399.0
Uttarakhand,1986,3.83,2.09,0.22,606.0
Uttarakhand,1986,27.56,7.49,2.26,2231.0
Uttarakhand,1987,167.15,50.03,17.92,47255.0
Uttarakhand,1987,5.18,2.61,0.68,873.0
Uttarakhand,1987,3.86,2.62,0.57,517.0
Uttarakhand,1987,3.23,3.15,0.6,268.0
Uttarakhand,1987,7.89,7.36,0.72,508.0
Uttarakhand,1987,2.64,2.03,0.44,375.0
Uttarakhand,1987,3.08,2.01,0.39,520.0
Uttarakhand,1987,28.99,10.47,2.58,2333.0
Uttarakhand,1988,248.22,73.55,18.73,68543.0
Uttarakhand,1988,6.17,2.91,1.02,1056.0
Uttarakhand,1988,5.09,3.75,1.08,672.0
Uttarakhand,1988,3.73,3.78,0.62,355.0
Uttarakhand,1988,6.58,7.75,0.39,490.0
Uttarakhand,1988,5.19,2.89,0.66,632.0
Uttarakhand,1988,3.52,2.16,0.61,638.0
Uttarakhand,1988,35.87,11.09,2.48,2670.0
Uttarakhand,1989,237.53,82.47,22.31,71131.0
Uttarakhand,1989,5.73,3.62,0.6,1230.0
Uttarakhand,1989,3.67,2.51,0.42,615.0
Uttarakhand,1989,3.77,3.49,0.51,414.0
Uttarakhand,1989,6.93,7.02,0.8,481.0
Uttarakhand,1989,5.8,3.02,0.37,640.0
Uttarakhand,1989,3.55,2.45,0.23,601.0
Uttarakhand,1989,44.61,14.2,3.06,3421.0
Uttarakhand,1990,261.69,75.16,24.74,74484.0
Uttarakhand,1990,6.83,3.7,0.55,1173.0
Uttarakhand,1990,4.87,3.06,0.48,575.0
Uttarakhand,1990,3.71,3.19,0.63,349.0
Uttarakhand,1990,7.74,6.68,1.07,450.0
Uttarakhand,1990,4.69,3.09,0.54,600.0
Uttarakhand,1990,4.07,1.84,0.44,579.0
Uttarakhand,1990,57.23,20.81,3.51,4088.0
Uttarakhand,1991,251.03,78.64,27.01,72602.0
Uttarakhand,1991,6.73,3.97,1.29,1323.0
Uttarakhand,1991,5.8,3.38,0.56,640.0
Uttarakhand,1991,6.38,5.09,0.79,513.0
Uttarakhand,1991,8.18,7.74,0.92,533.0
Uttarakhand,1991,5.23,3.53,0.57,651.0
Uttarakhand,1991,4.62,3.09,0.48,705.0
Uttarakhand,1991,50.74,15.37,3.25,3868.0
Uttarakhand,1992,261.77,57.42,19.35,67783.0
Uttarakhand,1992,6.62,3.49,0.44,1127.0
Uttarakhand,1992,5.58,2.89,0.48,638.0
Uttarakhand,1992,4.76,4.14,0.44,426.0
Uttarakhand,1992,10.33,10.53,0.98,649.0
Uttarakhand,1992,4.6,3.52,0.59,621.0
Uttarakhand,1992,4.08,2.24,0.26,555.0
Uttarakhand,1992,51.76,13.54,2.44,3608.0
Uttarakhand,1993,287.31,60.17,17.0,74470.0
Uttarakhand,1993,5.67,2.51,0.27,924.0
Uttarakhand,1993,6.24,2.39,0.7,597.0
Uttarakhand,1993,4.47,3.68,0.71,400.0
Uttarakhand,1993,8.71,6.94,0.41,474.0
Uttarakhand,1993,3.83,2.55,0.38,485.0
Uttarakhand,1993,3.56,1.43,0.27,472.0
Uttarakhand,1993,60.37,15.28,3.39,4179.0
Uttarakhand,1994,265.22,61.57,27.03,70534.0
Uttarakhand,1994,4.75,1.3,0.24,717.0
Uttarakhand,1994,4.26,1.42,0.33,505.0
Uttarakhand,1994,3.83,1.54,0.48,281.0
Uttarakhand,1994,5.39,2.83,0.35,294.0
Uttarakhand,1994,3.35,1.2,0.21,340.0
Uttarakhand,1994,3.54,0.99,0.06,408.0
Uttarakhand,1994,51.34,20.36,3.14,3904.0
Uttarakhand,1995,296.76,66.63,28.28,79501.0
Uttarakhand,1995,4.79,1.63,0.45,748.0
Uttarakhand,1995,5.58,2.61,0.69,544.0
Uttarakhand,1995,3.88,3.03,0.18,349.0
Uttarakhand,1995,8.6,7.67,0.64,474.0
Uttarakhand,1995,3.84,2.05,0.34,438.0
Uttarakhand,1995,2.73,0.94,0.14,348.0
Uttarakhand,1995,58.74,12.46,1.97,3930.0
Uttarakhand,1996,510.77,120.86,46.53,137686.0
Uttarakhand,1996,4.37,1.77,0.51,733.0
Uttarakhand,1996,4.3,1.97,0.53,459.0
Uttarakhand,1996,4.01,3.37,0.11,329.0
Uttarakhand,1996,6.32,8.64,1.34,498.0
Uttarakhand,1996,3.5,2.09,0.79,428.0
Uttarakhand,1996,2.8,0.72,0.4,343.0
Uttarakhand,1996,55.24,14.88,2.73,3916.0
Uttarakhand,1997,325.68,78.44,34.33,88042.0
Uttarakhand,1997,5.33,1.05,0.14,648.0
Uttarakhand,1997,4.73,1.54,0.13,502.0
Uttarakhand,1997,4.02,2.72,0.09,314.0
Uttarakhand,1997,7.07,8.95,0.83,467.0
Uttarakhand,1997,3.07,1.34,0.03,301.0
Uttarakhand,1997,2.62,0.8,0.02,293.0
Uttarakhand,1997,62.18,19.73,3.61,4356.0
Uttarakhand,1998,317.5,73.13,31.41,84201.0
Uttarakhand,1998,5.19,1.01,0.26,690.0
Uttarakhand,1998,6.73,1.57,0.31,494.0
Uttarakhand,1998,3.46,2.96,0.0,330.0
Uttarakhand,1998,6.97,9.39,0.48,522.0
Uttarakhand,1998,2.93,1.66,0.06,297.0
Uttarakhand,1998,1.97,0.46,0.06,246.0
Uttarakhand,1998,66.2,15.45,4.98,4418.0
Uttarakhand,1999,257.64,82.67,59.21,80637.0
Uttarakhand,1999,3.59,1.82,0.76,697.0
Uttarakhand,1999,4.52,2.39,0.53,614.0
Uttarakhand,1999,3.35,2.97,0.1,337.0
Uttarakhand,1999,5.93,8.97,0.23,403.0
Uttarakhand,1999,2.58,1.74,0.16,276.0
Uttarakhand,1999,2.34,1.21,0.42,321.0
Uttarakhand,1999,55.36,18.95,4.88,4171.0
Uttarakhand,2000,260.49,74.36,44.09,74890.0
Uttarakhand,2000,3.81,1.36,1.15,637.0
Uttarakhand,2000,4.5,2.09,2.25,633.0
Uttarakhand,2000,2.78,1.95,1.1,323.0
Uttarakhand,2000,6.29,5.98,6.87,557.0
Uttarakhand,2000,2.24,1.08,0.81,264.0
Uttarakhand,2000,2.45,0.99,0.65,314.0
Uttarakhand,2000,47.92,21.96,6.1,4083.0
Uttarakhand,2001,306.25,83.24,41.38,86076.0
Uttarakhand,2001,4.72,1.93,0.22,729.0
Uttarakhand,2001,6.1,2.06,0.32,618.0
Uttarakhand,2001,1.64,1.04,0.0,134.0
Uttarakhand,2001,4.07,4.6,0.28,284.0
Uttarakhand,2001,1.88,1.25,0.05,183.0
Uttarakhand,2001,0.92,0.51,0.11,129.0
Uttarakhand,2001,48.08,21.94,5.73,4016.0
Uttarakhand,2002,334.17,90.89,42.65,92148.0
Uttarakhand,2002,4.35,1.59,0.16,656.0
Uttarakhand,2002,5.96,2.71,0.27,591.0
Uttarakhand,2002,1.84,1.09,0.0,148.0
Uttarakhand,2002,7.27,10.41,0.07,486.0
Uttarakhand,2002,2.81,1.67,0.02,253.0
Uttarakhand,2002,1.53,0.5,0.04,173.0
Uttarakhand,2002,63.19,15.35,4.36,4143.0
Uttarakhand,2003,353.64,102.34,50.75,100074.0
Uttarakhand,2003,5.17,2.18,0.19,788.0
Uttarakhand,2003,7.73,4.52,1.83,862.0
Uttarakhand,2003,4.08,3.52,0.66,451.0
Uttarakhand,2003,7.46,10.16,0.21,516.0
Uttarakhand,2003,1.99,1.14,0.05,192.0
Uttarakhand,2003,2.41,1.01,0.04,287.0
Uttarakhand,2003,57.09,23.67,4.78,4330.0
Uttarakhand,2004,318.49,76.0,32.19,84334.0
Uttarakhand,2004,4.69,1.55,0.19,671.0
Uttarakhand,2004,6.3,4.61,0.54,842.0
Uttarakhand,2004,3.3,2.28,0.2,317.0
Uttarakhand,2004,8.0,11.55,0.37,545.0
Uttarakhand,2004,2.33,1.32,0.07,228.0
Uttarakhand,2004,2.99,0.92,0.01,316.0
Uttarakhand,2004,52.18,14.67,3.62,3310.0
Uttarakhand,2005,303.62,76.43,35.87,82182.0
Uttarakhand,2005,4.25,1.32,0.23,624.0
Uttarakhand,2005,4.62,2.73,0.47,547.0
Uttarakhand,2005,3.67,2.5,0.13,328.0
Uttarakhand,2005,8.7,12.59,0.49,671.0
Uttarakhand,2005,2.52,1.56,0.12,248.0
Uttarakhand,2005,3.14,0.8,0.01,322.0
Uttarakhand,2005,60.19,17.36,2.8,3898.0
Uttarakhand,2006,399.53,90.07,38.25,102360.0
Uttarakhand,2006,3.81,1.64,0.45,630.0
Uttarakhand,2006,4.8,2.41,0.61,549.0
Uttarakhand,2006,5.11,3.84,0.27,480.0
Uttarakhand,2006,9.08,13.8,0.85,758.0
Uttarakhand,2006,2.51,1.4,0.14,237.0
Uttarakhand,2006,3.17,1.18,0.16,375.0
Uttarakhand,2006,54.77,13.93,2.32,3426.0
Uttarakhand,2007,448.99,91.13,47.02,113253.0
Uttarakhand,2007,4.3,1.59,0.4,675.0
Uttarakhand,2007,6.11,2.93,1.06,669.0
Uttarakhand,2007,3.73,2.43,0.15,332.0
Uttarakhand,2007,6.89,10.38,2.35,601.0
Uttarakhand,2007,2.13,1.24,0.1,204.0
Uttarakhand,2007,4.21,1.38,0.05,457.0
Uttarakhand,2007,53.57,15.43,1.54,3341.0
Uttarakhand,2008,433.12,113.87,56.24,116461.0
Uttarakhand,2008,4.3,1.56,0.42,669.0
Uttarakhand,2008,6.55,3.54,1.17,741.0
Uttarakhand,2008,4.41,2.72,0.24,393.0
Uttarakhand,2008,5.66,6.4,0.33,381.0
Uttarakhand,2008,2.31,1.54,0.06,241.0
Uttarakhand,2008,4.63,1.85,0.14,518.0
Uttarakhand,2008,56.3,16.91,2.42,3498.0
Uttarakhand,2009,456.54,93.05,37.1,111687.0
Uttarakhand,2009,4.18,1.2,0.4,597.0
Uttarakhand,2009,6.85,2.45,0.54,602.0
Uttarakhand,2009,3.27,2.55,0.06,309.0
Uttarakhand,2009,7.17,8.18,0.94,484.0
Uttarakhand,2009,1.49,1.49,0.12,181.0
Uttarakhand,2009,6.06,2.78,0.2,689.0
Uttarakhand,2009,69.95,40.32,24.84,6142.0
Uttarakhand,2010,444.02,106.18,55.56,113301.0
Uttarakhand,2010,4.54,1.48,0.96,727.0
Uttarakhand,2010,5.8,2.09,1.47,578.0
Uttarakhand,2010,3.39,1.84,0.56,321.0
Uttarakhand,2010,5.28,7.75,2.64,475.0
Uttarakhand,2010,1.53,0.86,0.34,146.0
Uttarakhand,2010,4.66,1.56,0.31,457.0
Uttarakhand,2010,77.07,56.33,25.1,6838.0
Uttarakhand,2011,476.66,125.63,41.42,119780.0
Uttarakhand,2011,5.0,2.03,0.99,815.0
Uttarakhand,2011,7.18,2.37,0.8,659.0
Uttarakhand,2011,4.14,2.28,0.47,351.0
Uttarakhand,2011,6.48,6.41,3.65,485.0
Uttarakhand,2011,2.2,0.84,0.4,188.0
Uttarakhand,2011,5.83,2.0,0.52,564.0
Uttarakhand,2011,94.91,16.35,10.44,5187.0
Uttarakhand,2012,477.18,87.46,27.71,109128.0
Uttarakhand,2012,4.47,1.23,0.49,629.0
Uttarakhand,2012,10.02,3.65,0.98,867.0
Uttarakhand,2012,3.5,1.91,0.08,290.0
Uttarakhand,2012,4.44,4.47,1.47,304.0
Uttarakhand,2012,1.95,0.59,0.07,142.0
Uttarakhand,2012,5.98,2.48,0.12,561.0
Uttarakhand,2012,69.74,26.42,1.12,4083.0
Uttarakhand,2013,544.5,82.7,30.72,120643.0
Uttarakhand,2013,5.16,1.31,0.48,701.0
Uttarakhand,2013,11.23,2.25,0.62,820.0
Uttarakhand,2013,3.5,1.78,0.27,290.0
Uttarakhand,2013,5.66,5.9,0.42,343.0
Uttarakhand,2013,1.95,0.64,0.0,141.0
Uttarakhand,2013,5.97,1.91,0.0,511.0
Uttarakhand,2013,89.03,20.64,0.24,4580.0
Uttarakhand,2014,545.09,82.56,31.63,120529.0
Uttarakhand,2014,5.27,1.21,0.35,689.0
Uttarakhand,2014,11.98,2.34,0.64,889.0
Uttarakhand,2014,3.36,1.23,0.06,242.0
Uttarakhand,2014,5.51,6.49,1.33,380.0
Uttarakhand,2014,1.9,0.79,0.07,151.0
Uttarakhand,2014,7.2,2.35,0.24,613.0
Uttarakhand,2014,103.82,18.65,2.87,5418.0
Uttarakhand,2015,742.66,79.24,25.92,155263.0
Uttarakhand,2015,4.58,1.38,0.38,651.0
Uttarakhand,2015,9.98,2.79,0.63,788.0
Uttarakhand,2015,2.1,1.07,0.0,172.0
Uttarakhand,2015,5.65,6.64,0.93,400.0
Uttarakhand,2015,2.06,1.02,0.0,166.0
Uttarakhand,2015,6.46,1.71,0.13,515.0
Uttarakhand,2015,105.25,21.22,1.98,5066.0
Uttarakhand,2016,709.02,96.05,35.05,153777.0
Uttarakhand,2016,4.63,1.66,0.47,681.0
Uttarakhand,2016,10.81,2.33,0.75,816.0
Uttarakhand,2016,2.15,1.39,0.04,194.0
Uttarakhand,2016,3.74,3.04,0.33,213.0
Uttarakhand,2016,1.7,0.66,0.0,124.0
Uttarakhand,2016,6.27,1.98,0.03,477.0
Uttarakhand,2016,90.54,21.85,3.1,4541.0
Uttarakhand,2017,647.9,84.53,34.85,139021.0
Uttarakhand,2017,4.38,1.15,0.37,576.0
Uttarakhand,2017,8.29,2.22,0.75,644.0
Uttarakhand,2017,1.59,0.83,0.04,133.0
Uttarakhand,2017,4.48,4.87,1.08,318.0
Uttarakhand,2017,1.45,0.64,0.04,109.0
Uttarakhand,2017,7.52,2.07,0.12,483.0
Uttarakhand,2017,90.55,24.2,2.7,4304.0
West Bengal,1966,3.64,0.44,0.0,2731.0
West Bengal,1966,2.13,0.17,0.0,724.0
West Bengal,1966,3.8,0.18,0.0,1678.0
West Bengal,1966,11.54,0.9,0.0,6100.0
West Bengal,1966,9.55,2.87,0.0,4394.0
West Bengal,1966,3.39,0.15,0.0,1146.0
West Bengal,1966,13.55,2.69,0.0,3647.0
West Bengal,1966,5.27,0.24,0.0,508.0
West Bengal,1966,1.1,0.01,0.0,341.0
West Bengal,1966,1.73,0.08,0.0,178.0
West Bengal,1966,2.37,0.19,0.0,752.0
West Bengal,1966,0.71,0.04,0.0,206.0
West Bengal,1966,0.64,0.03,0.0,178.0
West Bengal,1966,2.05,0.07,0.0,1900.0
West Bengal,1966,0.78,0.05,0.0,396.0
West Bengal,1967,4.6,1.46,0.0,4087.0
West Bengal,1967,2.99,0.43,0.0,1067.0
West Bengal,1967,6.28,0.57,0.0,2848.0
West Bengal,1967,14.28,3.17,0.0,8723.0
West Bengal,1967,15.29,5.32,0.0,7330.0
West Bengal,1967,3.96,0.84,0.0,1802.0
West Bengal,1967,17.38,6.76,0.0,5790.0
West Bengal,1967,11.89,1.45,0.0,1248.0
West Bengal,1967,0.22,0.12,0.0,102.0
West Bengal,1967,0.52,0.28,0.0,77.0
West Bengal,1967,2.96,0.94,0.0,1164.0
West Bengal,1967,0.45,0.2,0.0,179.0
West Bengal,1967,0.22,0.12,0.0,94.0
West Bengal,1967,2.39,0.35,0.0,2337.0
West Bengal,1967,1.0,0.19,0.0,564.0
West Bengal,1968,5.14,0.57,0.06,3890.0
West Bengal,1968,2.43,0.28,0.02,852.0
West Bengal,1968,3.14,0.27,0.04,1433.0
West Bengal,1968,10.62,1.01,0.09,5857.0
West Bengal,1968,11.21,1.66,0.35,4702.0
West Bengal,1968,3.11,0.41,0.15,1378.0
West Bengal,1968,13.64,2.77,0.13,3969.0
West Bengal,1968,3.87,0.91,0.26,471.0
West Bengal,1968,0.19,0.08,0.02,88.0
West Bengal,1968,0.73,0.17,0.05,92.0
West Bengal,1968,3.85,0.47,0.08,1313.0
West Bengal,1968,0.33,0.11,0.03,129.0
West Bengal,1968,0.26,0.12,0.07,125.0
West Bengal,1968,2.0,0.14,0.07,1886.0
West Bengal,1968,1.2,0.34,0.09,775.0
West Bengal,1969,3.22,1.83,1.0,4078.0
West Bengal,1969,7.04,2.06,2.22,3528.0
West Bengal,1969,6.05,0.81,0.92,3230.0
West Bengal,1969,13.35,2.87,2.42,9316.0
West Bengal,1969,10.66,3.51,1.96,5740.0
West Bengal,1969,4.27,2.86,1.88,3378.0
West Bengal,1969,31.21,9.07,17.92,13962.0
West Bengal,1969,7.32,2.26,2.98,1174.0
West Bengal,1969,0.3,0.14,0.21,198.0
West Bengal,1969,3.89,0.74,0.59,505.0
West Bengal,1969,2.09,0.54,0.48,930.0
West Bengal,1969,0.42,0.31,0.46,326.0
West Bengal,1969,6.1,1.39,0.94,2327.0
West Bengal,1969,3.85,1.41,0.41,4825.0
West Bengal,1969,0.49,0.22,0.26,461.0
West Bengal,1970,8.15,1.45,1.06,6842.0
West Bengal,1970,8.72,1.43,1.0,3323.0
West Bengal,1970,6.85,1.15,1.12,3621.0
West Bengal,1970,16.89,3.47,3.49,10877.0
West Bengal,1970,17.51,3.39,2.13,7853.0
West Bengal,1970,9.84,1.4,1.32,4751.0
West Bengal,1970,32.32,11.68,11.96,11952.0
West Bengal,1970,16.97,2.95,3.08,1783.0
West Bengal,1970,0.86,0.06,0.06,324.0
West Bengal,1970,3.18,0.23,0.28,381.0
West Bengal,1970,4.45,0.83,1.34,1849.0
West Bengal,1970,0.41,0.1,0.25,209.0
West Bengal,1970,2.74,0.43,0.35,947.0
West Bengal,1970,4.96,0.87,0.79,5956.0
West Bengal,1970,2.5,0.16,0.2,1407.0
West Bengal,1971,8.85,1.16,0.12,6927.0
West Bengal,1971,15.83,2.55,1.28,5119.0
West Bengal,1971,12.45,2.5,1.05,5629.0
West Bengal,1971,18.51,3.09,1.16,10699.0
West Bengal,1971,19.49,3.19,1.5,8319.0
West Bengal,1971,13.08,1.88,1.15,6310.0
West Bengal,1971,35.57,8.56,2.59,10077.0
West Bengal,1971,25.16,4.16,0.95,2382.0
West Bengal,1971,3.39,0.57,0.05,1329.0
West Bengal,1971,7.47,0.27,0.08,806.0
West Bengal,1971,10.22,1.93,0.9,3275.0
West Bengal,1971,2.47,0.54,0.03,830.0
West Bengal,1971,3.75,0.59,0.27,1340.0
West Bengal,1971,6.33,1.54,0.54,7339.0
West Bengal,1971,1.97,0.36,0.07,1139.0
West Bengal,1972,8.34,1.22,4.74,9619.0
West Bengal,1972,13.71,6.56,4.44,7435.0
West Bengal,1972,12.24,2.56,3.88,7086.0
West Bengal,1972,16.34,4.85,7.72,13862.0
West Bengal,1972,17.97,6.12,7.45,10561.0
West Bengal,1972,13.13,4.88,3.73,8425.0
West Bengal,1972,35.01,13.55,16.4,14109.0
West Bengal,1972,21.53,5.33,2.04,2619.0
West Bengal,1972,3.53,0.93,1.3,1862.0
West Bengal,1972,7.64,0.37,3.02,1133.0
West Bengal,1972,9.84,2.02,5.03,4147.0
West Bengal,1972,2.53,0.54,1.14,1146.0
West Bengal,1972,3.9,1.03,1.78,1851.0
West Bengal,1972,6.07,2.54,2.73,10260.0
West Bengal,1972,2.04,0.62,1.36,1879.0
West Bengal,1973,10.08,2.79,3.8,11476.0
West Bengal,1973,13.33,7.59,5.05,7694.0
West Bengal,1973,12.64,3.71,3.93,8100.0
West Bengal,1973,14.66,3.61,5.76,11757.0
West Bengal,1973,14.35,4.9,5.84,8611.0
West Bengal,1973,13.54,4.51,3.72,8333.0
West Bengal,1973,30.71,8.49,12.25,11555.0
West Bengal,1973,32.94,8.52,4.57,4083.0
West Bengal,1973,2.9,1.54,1.51,1930.0
West Bengal,1973,6.13,3.88,4.85,1531.0
West Bengal,1973,6.68,4.71,4.28,4393.0
West Bengal,1973,2.8,1.48,1.86,1666.0
West Bengal,1973,3.98,1.45,1.84,2003.0
West Bengal,1973,5.07,2.2,1.97,8362.0
West Bengal,1973,2.31,0.98,2.69,2799.0
West Bengal,1974,16.21,2.63,3.52,15947.0
West Bengal,1974,19.71,8.52,6.74,11312.0
West Bengal,1974,20.5,4.93,6.3,13590.0
West Bengal,1974,24.79,4.91,4.48,16454.0
West Bengal,1974,28.48,4.74,6.21,13363.0
West Bengal,1974,18.28,4.38,3.29,9665.0
West Bengal,1974,48.89,9.09,6.56,14991.0
West Bengal,1974,25.08,13.96,12.7,5071.0
West Bengal,1974,0.44,0.3,0.27,324.0
West Bengal,1974,1.08,0.73,0.75,263.0
West Bengal,1974,8.24,4.45,4.38,5067.0
West Bengal,1974,1.53,0.73,1.12,873.0
West Bengal,1974,2.68,1.89,2.04,1996.0
West Bengal,1974,12.07,3.46,2.72,15708.0
West Bengal,1974,1.7,1.08,2.17,2296.0
West Bengal,1975,16.85,2.95,3.4,16473.0
West Bengal,1975,19.92,9.09,6.39,11562.0
West Bengal,1975,23.09,5.49,1.42,12746.0
West Bengal,1975,24.77,5.32,4.22,16718.0
West Bengal,1975,28.93,5.4,5.95,13619.0
West Bengal,1975,18.45,4.92,3.01,9921.0
West Bengal,1975,49.96,15.79,6.22,16547.0
West Bengal,1975,25.96,15.93,11.54,5327.0
West Bengal,1975,0.83,0.98,0.27,674.0
West Bengal,1975,2.34,3.83,0.75,713.0
West Bengal,1975,8.99,5.38,4.21,5323.0
West Bengal,1975,2.02,1.96,0.75,1229.0
West Bengal,1975,3.04,3.21,1.69,2452.0
West Bengal,1975,11.91,2.49,2.55,14964.0
West Bengal,1975,1.99,2.21,1.57,2664.0
West Bengal,1976,17.07,3.29,4.06,17151.0
West Bengal,1976,24.62,8.26,6.83,12830.0
West Bengal,1976,20.68,5.24,1.87,11570.0
West Bengal,1976,35.09,6.8,5.78,22528.0
West Bengal,1976,30.66,6.68,5.54,14408.0
West Bengal,1976,20.97,5.97,6.2,12111.0
West Bengal,1976,60.46,11.08,10.96,19170.0
West Bengal,1976,31.34,15.77,12.94,5819.0
West Bengal,1976,1.27,1.54,0.36,1040.0
West Bengal,1976,3.04,2.72,0.98,694.0
West Bengal,1976,12.36,5.29,4.75,6524.0
West Bengal,1976,2.91,2.64,0.64,1619.0
West Bengal,1976,3.08,3.56,1.25,2366.0
West Bengal,1976,11.06,2.9,2.73,14564.0
West Bengal,1976,7.2,2.69,1.71,5369.0
West Bengal,1977,17.36,3.5,4.81,18041.0
West Bengal,1977,38.14,8.73,9.15,18134.0
West Bengal,1977,18.99,5.47,7.69,13688.0
West Bengal,1977,37.53,6.8,6.68,25290.0
West Bengal,1977,31.57,6.81,6.83,15868.0
West Bengal,1977,22.22,6.34,6.72,12956.0
West Bengal,1977,59.94,11.6,13.32,19906.0
West Bengal,1977,32.58,17.99,15.65,6165.0
West Bengal,1977,2.56,2.05,0.93,1767.0
West Bengal,1977,16.85,8.86,2.63,1366.0
West Bengal,1977,15.45,5.67,4.66,7671.0
West Bengal,1977,5.2,3.19,1.42,2573.0
West Bengal,1977,4.58,3.82,1.85,3202.0
West Bengal,1977,12.38,3.28,3.41,16250.0
West Bengal,1977,14.67,3.02,2.15,9169.0
