State,Year,Crop,Yield,Rainfall_x,Pesticides,Fertilizer_Total,Rainfall_y,Pesticides_total_country
Uttarakhand,2002,Sunflower,0.634,1610.3,59.5,12324.75,1574.7,84966.0
Uttarakhand,2002,Tobacco,6.703333333,1610.3,184.5,12324.75,1574.7,84966.0
Uttarakhand,2002,Turmeric,1.926,1610.3,35.5,12324.75,1574.7,84966.0
Uttarakhand,2002,Urad,0.3503846155,1610.3,1325.75,12324.75,1574.7,84966.0
Uttarakhand,2002,Wheat,1.650769231,1610.3,93700.5,12324.75,1574.7,84966.0
Uttarakhand,2002,other oilseeds,0.498571429,1610.3,146.75,12324.75,1574.7,84966.0
Uttarakhand,2003,Arhar/Tur,0.756363636,1734.3,470.88,13437.5,1734.3,123712.0
Uttarakhand,2003,Bajra,1.0,1734.3,0.72,13437.5,1734.3,123712.0
Uttarakhand,2003,Barley,1.060769231,1734.3,5985.6,13437.5,1734.3,123712.0
Uttarakhand,2003,Garlic,4.46173913,1734.3,659.28,13437.5,1734.3,123712.0
Uttarakhand,2003,Gram,0.738888889,1734.3,183.84,13437.5,1734.3,123712.0
Uttarakhand,2003,Groundnut,0.955,1734.3,305.52,13437.5,1734.3,123712.0
Uttarakhand,2003,Horse-gram,0.749090909,1734.3,1961.04,13437.5,1734.3,123712.0
Uttarakhand,2003,Linseed,0.36,1734.3,2.64,13437.5,1734.3,123712.0
Uttarakhand,2003,Maize,1.5397435895,1734.3,3761.52,13437.5,1734.3,123712.0
Uttarakhand,2003,Masoor,0.61,1734.3,2788.32,13437.5,1734.3,123712.0
Uttarakhand,2003,Moong(Green Gram),0.37416666649999997,1734.3,6.24,13437.5,1734.3,123712.0
Uttarakhand,2003,Moth,0.5,1734.3,0.48,13437.5,1734.3,123712.0
Uttarakhand,2003,Onion,11.30846154,1734.3,412.56,13437.5,1734.3,123712.0
Uttarakhand,2003,Other  Rabi pulses,0.443333333,1734.3,10.32,13437.5,1734.3,123712.0
Uttarakhand,2003,Other Cereals,1.0565656565000001,1734.3,9405.240000000002,13437.5,1734.3,123712.0
Uttarakhand,2003,Other Kharif pulses,0.656363636,1734.3,2895.36,13437.5,1734.3,123712.0
Uttarakhand,2003,Peas & beans (Pulses),0.663333333,1734.3,1068.24,13437.5,1734.3,123712.0
Uttarakhand,2003,Potato,15.82153846,1734.3,3852.96,13437.5,1734.3,123712.0
Uttarakhand,2003,Ragi,1.4,1734.3,30341.04,13437.5,1734.3,123712.0
Uttarakhand,2003,Rapeseed &Mustard,0.694615385,1734.3,3010.8,13437.5,1734.3,123712.0
Uttarakhand,2003,Rice,2.6503846155,1734.3,33279.12,13437.5,1734.3,123712.0
Uttarakhand,2003,Sesamum,0.155384615,1734.3,445.68,13437.5,1734.3,123712.0
Uttarakhand,2003,Soyabean,1.330833333,1734.3,3359.52,13437.5,1734.3,123712.0
Uttarakhand,2003,Sugarcane,58.12,1734.3,28050.48,13437.5,1734.3,123712.0
Uttarakhand,2003,Sunflower,1.024,1734.3,62.88,13437.5,1734.3,123712.0
Uttarakhand,2003,Tobacco,3.26,1734.3,5.52,13437.5,1734.3,123712.0
Uttarakhand,2003,Urad,0.3066666665,1734.3,1370.2800000000002,13437.5,1734.3,123712.0
Uttarakhand,2003,Wheat,1.525384615,1734.3,92012.88,13437.5,1734.3,123712.0
Uttarakhand,2003,other oilseeds,0.4676666665,1734.3,59.76,13437.5,1734.3,123712.0
Uttarakhand,2004,Arhar/Tur,0.680833333,1219.6,384.93,11320.375,1219.6,105304.0
Uttarakhand,2004,Barley,1.441538462,1219.6,5077.8,11320.375,1219.6,105304.0
Uttarakhand,2004,Garlic,9.342727273,1219.6,388.29,11320.375,1219.6,105304.0
Uttarakhand,2004,Gram,0.737272727,1219.6,172.83,11320.375,1219.6,105304.0
Uttarakhand,2004,Groundnut,1.184,1219.6,341.04,11320.375,1219.6,105304.0
Uttarakhand,2004,Horse-gram,0.724545455,1219.6,1800.75,11320.375,1219.6,105304.0
Uttarakhand,2004,Linseed,0.315,1219.6,4.41,11320.375,1219.6,105304.0
Uttarakhand,2004,Maize,1.6992307690000001,1219.6,3105.375,11320.375,1219.6,105304.0
Uttarakhand,2004,Masoor,0.604615385,1219.6,2478.63,11320.375,1219.6,105304.0
Uttarakhand,2004,Moong(Green Gram),0.2658333335,1219.6,2.1,11320.375,1219.6,105304.0
Uttarakhand,2004,Moth,0.25,1219.6,0.84,11320.375,1219.6,105304.0
Uttarakhand,2004,Onion,9.187692308,1219.6,429.45,11320.375,1219.6,105304.0
Uttarakhand,2004,Other  Rabi pulses,0.6425,1219.6,158.76,11320.375,1219.6,105304.0
Uttarakhand,2004,Other Cereals,1.2905113635,1219.6,8033.025000000001,11320.375,1219.6,105304.0
Uttarakhand,2004,Other Kharif pulses,0.620769231,1219.6,3006.36,11320.375,1219.6,105304.0
Uttarakhand,2004,Peas & beans (Pulses),0.683846154,1219.6,808.92,11320.375,1219.6,105304.0
Uttarakhand,2004,Potato,13.04461538,1219.6,2961.84,11320.375,1219.6,105304.0
Uttarakhand,2004,Ragi,1.350909091,1219.6,27510.63,11320.375,1219.6,105304.0
Uttarakhand,2004,Rapeseed &Mustard,0.59,1219.6,3105.9,11320.375,1219.6,105304.0
Uttarakhand,2004,Rice,2.283653846,1219.6,30342.375,11320.375,1219.6,105304.0
Uttarakhand,2004,Sesamum,0.233846154,1219.6,427.35,11320.375,1219.6,105304.0
Uttarakhand,2004,Soyabean,1.159230769,1219.6,2802.87,11320.375,1219.6,105304.0
Uttarakhand,2004,Sugarcane,58.47166667,1219.6,22316.07,11320.375,1219.6,105304.0
Uttarakhand,2004,Sunflower,1.05,1219.6,43.26,11320.375,1219.6,105304.0
Uttarakhand,2004,Tobacco,3.486,1219.6,6.51,11320.375,1219.6,105304.0
Uttarakhand,2004,Urad,0.4376923075,1219.6,1179.885,11320.375,1219.6,105304.0
Uttarakhand,2004,Wheat,1.776923077,1219.6,81291.63,11320.375,1219.6,105304.0
Uttarakhand,2004,other oilseeds,0.607222222,1219.6,39.69,11320.375,1219.6,105304.0
Uttarakhand,2005,Arhar/Tur,0.59,1353.3,338.52,11102.5,1348.2,105992.0
Uttarakhand,2005,Barley,0.845384615,1353.3,4918.2,11102.5,1348.2,105992.0
Uttarakhand,2005,Garlic,9.173636364,1353.3,466.62,11102.5,1348.2,105992.0
Uttarakhand,2005,Gram,0.628,1353.3,189.84,11102.5,1348.2,105992.0
Uttarakhand,2005,Groundnut,0.973333333,1353.3,355.32,11102.5,1348.2,105992.0
Uttarakhand,2005,Horse-gram,0.637272727,1353.3,1799.91,11102.5,1348.2,105992.0
Uttarakhand,2005,Jowar,0.67,1353.3,0.63,11102.5,1348.2,105992.0
Uttarakhand,2005,Linseed,0.36,1353.3,2.94,11102.5,1348.2,105992.0
Uttarakhand,2005,Maize,1.564903846,1353.3,3303.4049999999997,11102.5,1348.2,105992.0
Uttarakhand,2005,Masoor,0.475384615,1353.3,2724.12,11102.5,1348.2,105992.0
Uttarakhand,2005,Moong(Green Gram),0.235,1353.3,1.68,11102.5,1348.2,105992.0
Uttarakhand,2005,Moth,0.33,1353.3,1.89,11102.5,1348.2,105992.0
Uttarakhand,2005,Onion,12.83076923,1353.3,419.16,11102.5,1348.2,105992.0
Uttarakhand,2005,Other  Rabi pulses,0.5575,1353.3,6.3,11102.5,1348.2,105992.0
Uttarakhand,2005,Other Cereals,1.1005844155000002,1353.3,7952.384999999999,11102.5,1348.2,105992.0
Uttarakhand,2005,Other Kharif pulses,0.583333333,1353.3,2612.4,11102.5,1348.2,105992.0
Uttarakhand,2005,Peas & beans (Pulses),0.650769231,1353.3,805.77,11102.5,1348.2,105992.0
Uttarakhand,2005,Potato,15.04615385,1353.3,3304.56,11102.5,1348.2,105992.0
Uttarakhand,2005,Ragi,1.38,1353.3,26119.59,11102.5,1348.2,105992.0
Uttarakhand,2005,Rapeseed &Mustard,0.562307692,1353.3,3284.19,11102.5,1348.2,105992.0
Uttarakhand,2005,Rice,2.755,1353.3,29865.15,11102.5,1348.2,105992.0
Uttarakhand,2005,Sesamum,0.248461538,1353.3,454.44,11102.5,1348.2,105992.0
Uttarakhand,2005,Soyabean,0.858181818,1353.3,2705.85,11102.5,1348.2,105992.0
Uttarakhand,2005,Sugarcane,61.53333333,1353.3,22627.08,11102.5,1348.2,105992.0
Uttarakhand,2005,Sunflower,1.05,1353.3,24.99,11102.5,1348.2,105992.0
Uttarakhand,2005,Tobacco,3.833333333,1353.3,5.46,11102.5,1348.2,105992.0
Uttarakhand,2005,Urad,0.4003846155,1353.3,1164.135,11102.5,1348.2,105992.0
Uttarakhand,2005,Wheat,1.353076923,1353.3,79639.77,11102.5,1348.2,105992.0
Uttarakhand,2005,other oilseeds,0.5425,1353.3,156.45,11102.5,1348.2,105992.0
Uttarakhand,2006,Arhar/Tur,0.666666667,1178.9,401.94,13601.875,1178.9,111430.0
Uttarakhand,2006,Bajra,1.11,1178.9,2.42,13601.875,1178.9,111430.0
Uttarakhand,2006,Barley,1.233846154,1178.9,5297.6,13601.875,1178.9,111430.0
Uttarakhand,2006,Garlic,5.73173913,1178.9,524.04,13601.875,1178.9,111430.0
Uttarakhand,2006,Gram,0.589166667,1178.9,192.94,13601.875,1178.9,111430.0
Uttarakhand,2006,Groundnut,1.008,1178.9,384.78,13601.875,1178.9,111430.0
Uttarakhand,2006,Horse-gram,0.695454545,1178.9,2095.06,13601.875,1178.9,111430.0
Uttarakhand,2006,Linseed,0.38,1178.9,8.8,13601.875,1178.9,111430.0
Uttarakhand,2006,Maize,1.3825641025,1178.9,2996.8399999999997,13601.875,1178.9,111430.0
Uttarakhand,2006,Masoor,0.550769231,1178.9,2788.94,13601.875,1178.9,111430.0
Uttarakhand,2006,Moong(Green Gram),0.715,1178.9,3.5199999999999996,13601.875,1178.9,111430.0
Uttarakhand,2006,Moth,0.3,1178.9,2.2,13601.875,1178.9,111430.0
Uttarakhand,2006,Onion,6.464615385,1178.9,465.52,13601.875,1178.9,111430.0
Uttarakhand,2006,Other  Rabi pulses,0.298333333,1178.9,11.0,13601.875,1178.9,111430.0
Uttarakhand,2006,Other Cereals,0.473125,1178.9,582.67,13601.875,1178.9,111430.0
Uttarakhand,2006,Other Kharif pulses,0.631818182,1178.9,2829.86,13601.875,1178.9,111430.0
Uttarakhand,2006,Peas & beans (Pulses),0.772307692,1178.9,1100.66,13601.875,1178.9,111430.0
Uttarakhand,2006,Potato,9.8582867135,1178.9,1691.03,13601.875,1178.9,111430.0
Uttarakhand,2006,Ragi,1.390909091,1178.9,27640.8,13601.875,1178.9,111430.0
Uttarakhand,2006,Rapeseed &Mustard,0.453846154,1178.9,2965.6,13601.875,1178.9,111430.0
Uttarakhand,2006,Rice,2.3951923075,1178.9,31194.35,13601.875,1178.9,111430.0
Uttarakhand,2006,Sesamum,0.233076923,1178.9,395.78,13601.875,1178.9,111430.0
Uttarakhand,2006,Small millets,1.161818182,1178.9,15631.0,13601.875,1178.9,111430.0
Uttarakhand,2006,Soyabean,0.994166667,1178.9,2051.94,13601.875,1178.9,111430.0
Uttarakhand,2006,Sugarcane,61.44,1178.9,26151.18,13601.875,1178.9,111430.0
Uttarakhand,2006,Sunflower,1.23,1178.9,10.34,13601.875,1178.9,111430.0
Uttarakhand,2006,Tobacco,2.857142857,1178.9,2.86,13601.875,1178.9,111430.0
Uttarakhand,2006,Turmeric,1.915,1178.9,45.54,13601.875,1178.9,111430.0
Uttarakhand,2006,Urad,0.6323076925,1178.9,1240.36,13601.875,1178.9,111430.0
Uttarakhand,2006,Wheat,1.760769231,1178.9,83131.4,13601.875,1178.9,111430.0
Uttarakhand,2006,other oilseeds,0.4618333335,1178.9,205.26,13601.875,1178.9,111430.0
Uttarakhand,2007,Arhar/Tur,0.801666667,1924.3,469.12,14941.5,1924.3,81884.0
Uttarakhand,2007,Bajra,0.95,1924.3,6.72,14941.5,1924.3,81884.0
Uttarakhand,2007,Barley,1.125384615,1924.3,3952.64,14941.5,1924.3,81884.0
Uttarakhand,2007,Dry chillies,0.3025,1924.3,907.36,14941.5,1924.3,81884.0
Uttarakhand,2007,Garlic,5.487916667,1924.3,394.88,14941.5,1924.3,81884.0
Uttarakhand,2007,Gram,0.519166667,1924.3,120.96,14941.5,1924.3,81884.0
Uttarakhand,2007,Groundnut,0.792,1924.3,247.36,14941.5,1924.3,81884.0
Uttarakhand,2007,Horse-gram,0.749090909,1924.3,1440.16,14941.5,1924.3,81884.0
Uttarakhand,2007,Maize,1.4302564105000002,1924.3,2246.56,14941.5,1924.3,81884.0
Uttarakhand,2007,Masoor,0.500769231,1924.3,1739.68,14941.5,1924.3,81884.0
Uttarakhand,2007,Moong(Green Gram),0.366666667,1924.3,1.7600000000000002,14941.5,1924.3,81884.0
Uttarakhand,2007,Moth,0.38,1924.3,1.28,14941.5,1924.3,81884.0
Uttarakhand,2007,Onion,5.836923077,1924.3,316.16,14941.5,1924.3,81884.0
Uttarakhand,2007,Other  Rabi pulses,0.425,1924.3,14.88,14941.5,1924.3,81884.0
Uttarakhand,2007,Other Cereals,0.9249242425,1924.3,5676.16,14941.5,1924.3,81884.0
Uttarakhand,2007,Other Kharif pulses,0.753636364,1924.3,1907.2,14941.5,1924.3,81884.0
Uttarakhand,2007,Peas & beans (Pulses),0.713076923,1924.3,624.48,14941.5,1924.3,81884.0
Uttarakhand,2007,Potato,8.6203146855,1924.3,1138.56,14941.5,1924.3,81884.0
Uttarakhand,2007,Ragi,1.544545455,1924.3,19599.68,14941.5,1924.3,81884.0
Uttarakhand,2007,Rapeseed &Mustard,0.548461538,1924.3,1924.16,14941.5,1924.3,81884.0
Uttarakhand,2007,Rice,2.566282051,1924.3,21773.52,14941.5,1924.3,81884.0
Uttarakhand,2007,Sesamum,0.243846154,1924.3,313.76,14941.5,1924.3,81884.0
Uttarakhand,2007,Soyabean,1.133333333,1924.3,1578.08,14941.5,1924.3,81884.0
Uttarakhand,2007,Sugarcane,62.12857143,1924.3,19605.28,14941.5,1924.3,81884.0
Uttarakhand,2007,Sunflower,0.96,1924.3,7.2,14941.5,1924.3,81884.0
Uttarakhand,2007,Tobacco,3.0,1924.3,1.92,14941.5,1924.3,81884.0
Uttarakhand,2007,Turmeric,1.91,1924.3,35.68,14941.5,1924.3,81884.0
Uttarakhand,2007,Urad,0.6584615385,1924.3,936.5600000000001,14941.5,1924.3,81884.0
Uttarakhand,2007,Wheat,1.673846154,1924.3,59667.04,14941.5,1924.3,81884.0
Uttarakhand,2007,other oilseeds,0.44575,1924.3,106.72,14941.5,1924.3,81884.0
Uttarakhand,2008,Arhar/Tur,0.72,1363.7,214.47,15362.75,1363.7,43313.0
Uttarakhand,2008,Bajra,0.95,1363.7,1.8,15362.75,1363.7,43313.0
Uttarakhand,2008,Barley,0.982307692,1363.7,2033.64,15362.75,1363.7,43313.0
Uttarakhand,2008,Garlic,5.802727273,1363.7,267.48,15362.75,1363.7,43313.0
Uttarakhand,2008,Gram,0.31,1363.7,61.47,15362.75,1363.7,43313.0
Uttarakhand,2008,Groundnut,1.043333333,1363.7,121.95,15362.75,1363.7,43313.0
Uttarakhand,2008,Horse-gram,0.749090909,1363.7,857.79,15362.75,1363.7,43313.0
Uttarakhand,2008,Maize,1.363846154,1363.7,1209.24,15362.75,1363.7,43313.0
Uttarakhand,2008,Masoor,0.385384615,1363.7,988.83,15362.75,1363.7,43313.0
Uttarakhand,2008,Moong(Green Gram),0.403333333,1363.7,5.04,15362.75,1363.7,43313.0
Uttarakhand,2008,Moth,0.35,1363.7,30.87,15362.75,1363.7,43313.0
Uttarakhand,2008,Onion,5.134615385,1363.7,168.21,15362.75,1363.7,43313.0
Uttarakhand,2008,Other  Rabi pulses,0.3625,1363.7,18.09,15362.75,1363.7,43313.0
Uttarakhand,2008,Other Cereals,0.9619090909999999,1363.7,3220.2,15362.75,1363.7,43313.0
Uttarakhand,2008,Other Kharif pulses,1.674615385,1363.7,1000.8,15362.75,1363.7,43313.0
Uttarakhand,2008,Peas & beans (Pulses),0.373076923,1363.7,316.44,15362.75,1363.7,43313.0
Uttarakhand,2008,Potato,9.9705244745,1363.7,629.5050000000001,15362.75,1363.7,43313.0
Uttarakhand,2008,Ragi,1.525454545,1363.7,10863.63,15362.75,1363.7,43313.0
Uttarakhand,2008,Rapeseed &Mustard,0.44,1363.7,1084.59,15362.75,1363.7,43313.0
Uttarakhand,2008,Rice,2.363846154,1363.7,12976.425000000001,15362.75,1363.7,43313.0
Uttarakhand,2008,Sesamum,0.2125,1363.7,200.52,15362.75,1363.7,43313.0
Uttarakhand,2008,Soyabean,1.042307692,1363.7,749.52,15362.75,1363.7,43313.0
Uttarakhand,2008,Sugarcane,54.82,1363.7,9711.63,15362.75,1363.7,43313.0
Uttarakhand,2008,Sunflower,0.95,1363.7,3.33,15362.75,1363.7,43313.0
Uttarakhand,2008,Tobacco,3.4,1363.7,0.99,15362.75,1363.7,43313.0
Uttarakhand,2008,Turmeric,2.056666667,1363.7,19.35,15362.75,1363.7,43313.0
Uttarakhand,2008,Urad,0.711153846,1363.7,555.975,15362.75,1363.7,43313.0
Uttarakhand,2008,Wheat,1.491538462,1363.7,34117.29,15362.75,1363.7,43313.0
Uttarakhand,2008,other oilseeds,0.6625,1363.7,57.285,15362.75,1363.7,43313.0
Uttarakhand,2009,Arhar/Tur,0.629166667,847.8,328.27,15086.375,847.8,86070.0
Uttarakhand,2009,Bajra,1.0,847.8,0.17,15086.375,847.8,86070.0
Uttarakhand,2009,Barley,1.226153846,847.8,3775.02,15086.375,847.8,86070.0
Uttarakhand,2009,Garlic,5.318181818,847.8,481.95,15086.375,847.8,86070.0
Uttarakhand,2009,Gram,0.665,847.8,89.76,15086.375,847.8,86070.0
Uttarakhand,2009,Groundnut,0.964,847.8,232.73,15086.375,847.8,86070.0
Uttarakhand,2009,Horse-gram,0.650909091,847.8,1621.46,15086.375,847.8,86070.0
Uttarakhand,2009,Maize,1.418076923,847.8,2224.11,15086.375,847.8,86070.0
Uttarakhand,2009,Masoor,0.620769231,847.8,1834.64,15086.375,847.8,86070.0
Uttarakhand,2009,Moong(Green Gram),0.855,847.8,1.36,15086.375,847.8,86070.0
Uttarakhand,2009,Moth,0.39,847.8,3.06,15086.375,847.8,86070.0
Uttarakhand,2009,Onion,4.625833333,847.8,366.86,15086.375,847.8,86070.0
Uttarakhand,2009,Other  Rabi pulses,0.69125,847.8,27.88,15086.375,847.8,86070.0
Uttarakhand,2009,Other Cereals,0.7091666665,847.8,345.525,15086.375,847.8,86070.0
Uttarakhand,2009,Other Kharif pulses,0.849166667,847.8,1913.35,15086.375,847.8,86070.0
Uttarakhand,2009,Peas & beans (Pulses),0.650769231,847.8,935.68,15086.375,847.8,86070.0
Uttarakhand,2009,Potato,10.098076925,847.8,1365.1,15086.375,847.8,86070.0
Uttarakhand,2009,Ragi,1.333636364,847.8,19747.54,15086.375,847.8,86070.0
Uttarakhand,2009,Rapeseed &Mustard,0.624615385,847.8,2237.2,15086.375,847.8,86070.0
Uttarakhand,2009,Rice,2.2319230770000003,847.8,24172.555,15086.375,847.8,86070.0
Uttarakhand,2009,Sesamum,0.195384615,847.8,333.03,15086.375,847.8,86070.0
Uttarakhand,2009,Small millets,1.135454545,847.8,10864.87,15086.375,847.8,86070.0
Uttarakhand,2009,Soyabean,1.19,847.8,1405.9,15086.375,847.8,86070.0
Uttarakhand,2009,Sugarcane,61.34,847.8,16997.96,15086.375,847.8,86070.0
Uttarakhand,2009,Sunflower,1.2,847.8,0.85,15086.375,847.8,86070.0
Uttarakhand,2009,Tobacco,0.64,847.8,1.87,15086.375,847.8,86070.0
Uttarakhand,2009,Turmeric,0.971666667,847.8,26.35,15086.375,847.8,86070.0
Uttarakhand,2009,Urad,0.605769231,847.8,929.73,15086.375,847.8,86070.0
Uttarakhand,2009,Wheat,1.674615385,847.8,63383.82,15086.375,847.8,86070.0
Uttarakhand,2009,other oilseeds,0.6655555555,847.8,123.92999999999999,15086.375,847.8,86070.0
Uttarakhand,2010,Arhar/Tur,0.691818182,1419.0,471.12,15355.375,1424.0,120196.0
Uttarakhand,2010,Barley,1.436923077,1419.0,5287.68,15355.375,1424.0,120196.0
Uttarakhand,2010,Garlic,4.863333333,1419.0,720.0,15355.375,1424.0,120196.0
Uttarakhand,2010,Gram,0.67,1419.0,174.72,15355.375,1424.0,120196.0
Uttarakhand,2010,Groundnut,1.112,1419.0,319.2,15355.375,1424.0,120196.0
Uttarakhand,2010,Horse-gram,0.854545455,1419.0,2325.6,15355.375,1424.0,120196.0
Uttarakhand,2010,Maize,1.6414102565,1419.0,3150.8399999999997,15355.375,1424.0,120196.0
Uttarakhand,2010,Masoor,0.732307692,1419.0,2646.48,15355.375,1424.0,120196.0
Uttarakhand,2010,Moong(Green Gram),0.56,1419.0,14.16,15355.375,1424.0,120196.0
Uttarakhand,2010,Moth,0.405,1419.0,5.28,15355.375,1424.0,120196.0
Uttarakhand,2010,Onion,5.695833333,1419.0,535.2,15355.375,1424.0,120196.0
Uttarakhand,2010,Other  Rabi pulses,0.638333333,1419.0,7.92,15355.375,1424.0,120196.0
Uttarakhand,2010,Other Cereals,1.1048701295,1419.0,8421.240000000002,15355.375,1424.0,120196.0
Uttarakhand,2010,Other Kharif pulses,0.893636364,1419.0,3124.56,15355.375,1424.0,120196.0
Uttarakhand,2010,Peas & beans (Pulses),0.711538462,1419.0,1592.64,15355.375,1424.0,120196.0
Uttarakhand,2010,Potato,10.45153846,1419.0,1484.52,15355.375,1424.0,120196.0
Uttarakhand,2010,Ragi,1.428181818,1419.0,28609.68,15355.375,1424.0,120196.0
Uttarakhand,2010,Rapeseed &Mustard,0.660769231,1419.0,3039.12,15355.375,1424.0,120196.0
Uttarakhand,2010,Rice,1.8953846155,1419.0,34283.159999999996,15355.375,1424.0,120196.0
Uttarakhand,2010,Sesamum,0.210769231,1419.0,452.88,15355.375,1424.0,120196.0
Uttarakhand,2010,Soyabean,1.146363636,1419.0,1952.4,15355.375,1424.0,120196.0
Uttarakhand,2010,Sugarcane,61.34,1419.0,24576.48,15355.375,1424.0,120196.0
Uttarakhand,2010,Tobacco,2.89,1419.0,1.92,15355.375,1424.0,120196.0
Uttarakhand,2010,Turmeric,2.015714286,1419.0,45.84,15355.375,1424.0,120196.0
Uttarakhand,2010,Urad,0.6221794875,1419.0,1278.12,15355.375,1424.0,120196.0
Uttarakhand,2010,Wheat,1.863846154,1419.0,89094.0,15355.375,1424.0,120196.0
Uttarakhand,2010,other oilseeds,0.66625,1419.0,145.8,15355.375,1424.0,120196.0
Uttarakhand,2011,Arhar/Tur,0.636666667,1564.7,849.42,16003.625,1564.7,80187.0
Uttarakhand,2011,Barley,1.410769231,1564.7,6834.96,16003.625,1564.7,80187.0
Uttarakhand,2011,Garlic,6.487826087,1564.7,1002.87,16003.625,1564.7,80187.0
Uttarakhand,2011,Gram,0.692727273,1564.7,237.6,16003.625,1564.7,80187.0
Uttarakhand,2011,Groundnut,1.251666667,1564.7,400.62,16003.625,1564.7,80187.0
Uttarakhand,2011,Horse-gram,0.848181818,1564.7,3305.28,16003.625,1564.7,80187.0
Uttarakhand,2011,Maize,1.6216666665,1564.7,4210.635,16003.625,1564.7,80187.0
Uttarakhand,2011,Masoor,0.744615385,1564.7,3622.74,16003.625,1564.7,80187.0
Uttarakhand,2011,Moong(Green Gram),0.67,1564.7,0.99,16003.625,1564.7,80187.0
Uttarakhand,2011,Moth,1.0,1564.7,0.66,16003.625,1564.7,80187.0
Uttarakhand,2011,Onion,5.808461538,1564.7,709.17,16003.625,1564.7,80187.0
Uttarakhand,2011,Other  Rabi pulses,0.615,1564.7,7.59,16003.625,1564.7,80187.0
Uttarakhand,2011,Other Cereals,0.848571429,1564.7,157.41,16003.625,1564.7,80187.0
Uttarakhand,2011,Other Kharif pulses,0.806363636,1564.7,3362.37,16003.625,1564.7,80187.0
Uttarakhand,2011,Peas & beans (Pulses),0.71,1564.7,2110.68,16003.625,1564.7,80187.0
Uttarakhand,2011,Potato,10.347797202999999,1564.7,2023.725,16003.625,1564.7,80187.0
Uttarakhand,2011,Ragi,1.467272727,1564.7,37788.63,16003.625,1564.7,80187.0
Uttarakhand,2011,Rapeseed &Mustard,0.653076923,1564.7,4089.03,16003.625,1564.7,80187.0
Uttarakhand,2011,Rice,2.4973076925,1564.7,45374.835,16003.625,1564.7,80187.0
Uttarakhand,2011,Sesamum,0.226153846,1564.7,575.85,16003.625,1564.7,80187.0
Uttarakhand,2011,Small millets,1.202727273,1564.7,21101.19,16003.625,1564.7,80187.0
Uttarakhand,2011,Soyabean,1.133636364,1564.7,2983.53,16003.625,1564.7,80187.0
Uttarakhand,2011,Sugarcane,61.1,1564.7,34389.3,16003.625,1564.7,80187.0
Uttarakhand,2011,Sunflower,0.38,1564.7,7.92,16003.625,1564.7,80187.0
Uttarakhand,2011,Tobacco,1.39,1564.7,1.98,16003.625,1564.7,80187.0
Uttarakhand,2011,Turmeric,8.801,1564.7,426.36,16003.625,1564.7,80187.0
Uttarakhand,2011,Urad,0.473076923,1564.7,1829.85,16003.625,1564.7,80187.0
Uttarakhand,2011,Wheat,1.873076923,1564.7,117331.17,16003.625,1564.7,80187.0
Uttarakhand,2011,other oilseeds,1.0675,1564.7,257.4,16003.625,1564.7,80187.0
Uttarakhand,2012,Arhar/Tur,0.72,1309.8,784.61,14500.5,1223.9,80187.0
Uttarakhand,2012,Bajra,1.0,1309.8,0.31,14500.5,1223.9,80187.0
Uttarakhand,2012,Barley,1.356153846,1309.8,6417.62,14500.5,1223.9,80187.0
Uttarakhand,2012,Garlic,6.268636364,1309.8,1100.81,14500.5,1223.9,80187.0
Uttarakhand,2012,Gram,0.667272727,1309.8,185.69,14500.5,1223.9,80187.0
Uttarakhand,2012,Groundnut,1.106666667,1309.8,330.77,14500.5,1223.9,80187.0
Uttarakhand,2012,Horse-gram,0.803636364,1309.8,3368.77,14500.5,1223.9,80187.0
Uttarakhand,2012,Maize,1.4205128205,1309.8,4052.7850000000003,14500.5,1223.9,80187.0
Uttarakhand,2012,Masoor,0.713076923,1309.8,3433.25,14500.5,1223.9,80187.0
Uttarakhand,2012,Moong(Green Gram),0.725,1309.8,3.72,14500.5,1223.9,80187.0
Uttarakhand,2012,Moth,0.37,1309.8,6.2,14500.5,1223.9,80187.0
Uttarakhand,2012,Onion,5.809166667,1309.8,719.82,14500.5,1223.9,80187.0
Uttarakhand,2012,Other  Rabi pulses,0.25,1309.8,0.93,14500.5,1223.9,80187.0
Uttarakhand,2012,Other Cereals,0.807142857,1309.8,195.61,14500.5,1223.9,80187.0
Uttarakhand,2012,Other Kharif pulses,0.834545455,1309.8,3475.72,14500.5,1223.9,80187.0
Uttarakhand,2012,Peas & beans (Pulses),0.768461538,1309.8,1896.27,14500.5,1223.9,80187.0
Uttarakhand,2012,Potato,9.8900349625,1309.8,2116.6800000000003,14500.5,1223.9,80187.0
Uttarakhand,2012,Ragi,1.457272727,1309.8,35095.1,14500.5,1223.9,80187.0
Uttarakhand,2012,Rapeseed &Mustard,0.65,1309.8,4103.78,14500.5,1223.9,80187.0
Uttarakhand,2012,Rice,2.4803846155000002,1309.8,41731.735,14500.5,1223.9,80187.0
Uttarakhand,2012,Sesamum,0.281666667,1309.8,551.18,14500.5,1223.9,80187.0
Uttarakhand,2012,Small millets,1.164545455,1309.8,20167.67,14500.5,1223.9,80187.0
Uttarakhand,2012,Soyabean,1.275,1309.8,2810.77,14500.5,1223.9,80187.0
Uttarakhand,2012,Sugarcane,61.14,1309.8,32234.73,14500.5,1223.9,80187.0
Uttarakhand,2012,Sunflower,1.0,1309.8,0.93,14500.5,1223.9,80187.0
