State,Year,Crop,Yield,Rainfall,Fertilizer_N,Pesticides
Maharashtra,2008,Ragi,0.921666667,1052.8,17951520.0,11295.0
Maharashtra,2008,Rapeseed &Mustard,0.426190476,1052.8,886848.0,558.0
Maharashtra,2008,Rice,1.170740741,1052.8,214488480.0,134955.0
Maharashtra,2008,Rice,2.421111111,1052.8,3146880.0,1980.0
Maharashtra,2008,Safflower,0.5495,1052.8,26562528.0,16713.0
Maharashtra,2008,Sesamum,0.47125,1052.8,7738464.0,4869.0
Maharashtra,2008,Sesamum,0.643333333,1052.8,243168.0,153.0
Maharashtra,2008,Small millets,0.457586207,1052.8,9769632.0,6147.0
Maharashtra,2008,Small millets,0.618,1052.8,729504.0,459.0
Maharashtra,2008,Soyabean,0.890714286,1052.8,438160128.0,275688.0
Maharashtra,2008,Sugarcane,65.53407407,1052.8,109911936.0,69156.0
Maharashtra,2008,Sunflower,0.565714286,1052.8,15848832.0,9972.0
Maharashtra,2008,Sunflower,0.647083333,1052.8,21012576.0,13221.0
Maharashtra,2008,Sunflower,1.05,1052.8,829632.0,522.0
Maharashtra,2008,Urad,0.461515152,1052.8,46330656.0,29151.0
Maharashtra,2008,Wheat,1.431666667,1052.8,146158272.0,91962.0
Manipur,2008,Arhar/Tur,1.135555556,1134.8,75096.0,47.25
Manipur,2008,Banana,12.91,1134.8,713912.64,449.19
Manipur,2008,Cowpea(Lobia),1.128888889,1134.8,135601.92,85.32
Manipur,2008,Dry chillies,7.482222222,1134.8,1138884.48,716.58
Manipur,2008,Ginger,11.79555556,1134.8,300097.92,188.82
Manipur,2008,Gram,0.845555556,1134.8,78385.92,49.32
Manipur,2008,Groundnut,0.73,1134.8,460159.68,289.53
Manipur,2008,Maize,1.724444444,1134.8,2571859.2,1618.2
Manipur,2008,Maize,1.467777778,1134.8,321840.0,202.5
Manipur,2008,Masoor,0.836666667,1134.8,65083.2,40.95
Manipur,2008,Moong(Green Gram),1.133333333,1134.8,61650.24,38.79
Manipur,2008,Other  Rabi pulses,0.83,1134.8,687307.2,432.45
Manipur,2008,Other Kharif pulses,1.134444444,1134.8,187239.36,117.81
Manipur,2008,Peas & beans (Pulses),0.842222222,1134.8,2215975.68,1394.28
Manipur,2008,Potato,8.165555556,1134.8,1859520.0,1170.0
Manipur,2008,Rapeseed &Mustard,0.78,1134.8,3719040.0,2340.0
Manipur,2008,Rice,2.134444444,1134.8,30180009.6,18989.1
Manipur,2008,Soyabean,0.743333333,1134.8,712768.32,448.47
Manipur,2008,Sugarcane,59.26444444,1134.8,736656.0,463.5
Manipur,2008,Turmeric,11.77666667,1134.8,119295.36,75.06
Manipur,2008,Urad,1.135555556,1134.8,212700.48,133.83
Manipur,2008,Wheat,2.495,1134.8,293232.0,184.5
Nagaland,2008,Arhar/Tur,0.951818182,1540.9,452006.4,284.4
Nagaland,2008,Cardamom,0.35875,1540.9,114432.0,72.0
Nagaland,2008,Cotton(lint),0.53,1540.9,15734.4,9.9
Nagaland,2008,Dry chillies,1.258181818,1540.9,357600.0,225.0
Nagaland,2008,Ginger,9.490909091,1540.9,629376.0,396.0
Nagaland,2008,Gram,0.855,1540.9,35760.0,22.5
Nagaland,2008,Groundnut,0.964,1540.9,105849.6,66.6
Nagaland,2008,Jowar,0.874,1540.9,20025.6,12.6
Nagaland,2008,Jute,1.916,1540.9,357600.0,225.0
Nagaland,2008,Linseed,0.739090909,1540.9,811036.8,510.3
Nagaland,2008,Maize,1.802727273,1540.9,9040128.0,5688.0
Nagaland,2008,Maize,1.91,1540.9,171648.0,108.0
Nagaland,2008,Masoor,0.705,1540.9,180230.4,113.4
Nagaland,2008,Moong(Green Gram),0.5625,1540.9,57216.0,36.0
Nagaland,2008,Other  Rabi pulses,0.623333333,1540.9,160204.8,100.8
Nagaland,2008,Other Kharif pulses,0.878181818,1540.9,200256.0,126.0
Nagaland,2008,Peas & beans (Pulses),1.39,1540.9,306105.6,192.6
Nagaland,2008,Peas & beans (Pulses),1.356363636,1540.9,918316.8,577.8
Nagaland,2008,Potato,12.38272727,1540.9,416246.4,261.9
Nagaland,2008,Potato,12.29,1540.9,386208.0,243.0
Nagaland,2008,Rapeseed &Mustard,0.995454545,1540.9,3807724.8,2395.8
Nagaland,2008,Rice,1.964545455,1540.9,24760224.0,15579.0
Nagaland,2008,Sesamum,0.575454545,1540.9,686592.0,432.0
Nagaland,2008,Small millets,0.943333333,1540.9,1705036.8,1072.8
Nagaland,2008,Soyabean,1.511818182,1540.9,3500188.8,2202.3
Nagaland,2008,Sugarcane,43.01454545,1540.9,617932.8,388.8
Nagaland,2008,Sunflower,0.797,1540.9,42912.0,27.0
Nagaland,2008,Tapioca,23.06,1540.9,228864.0,144.0
Nagaland,2008,Turmeric,4.312727273,1540.9,114432.0,72.0
Nagaland,2008,Urad,0.714,1540.9,37190.4,23.4
Nagaland,2008,Wheat,1.502222222,1540.9,197395.2,124.2
Punjab,2008,Arhar/Tur,0.965,691.3,843936.0,531.0
Punjab,2008,Bajra,1.0,691.3,715200.0,450.0
Punjab,2008,Barley,3.4,691.3,2288640.0,1440.0
Punjab,2008,Cotton(lint),4.371818182,691.3,75382080.0,47430.0
Punjab,2008,Gram,1.1375,691.3,414816.0,261.0
Punjab,2008,Groundnut,0.876666667,691.3,386208.0,243.0
Punjab,2008,Guar seed,0.985,691.3,3990816.0,2511.0
Punjab,2008,Jowar,1.0,691.3,14304.0,9.0
Punjab,2008,Linseed,1.0,691.3,14304.0,9.0
Punjab,2008,Maize,3.419230769,691.3,21599040.0,13590.0
Punjab,2008,Masoor,0.693333333,691.3,157344.0,99.0
Punjab,2008,Moong(Green Gram),0.900769231,691.3,1273056.0,801.0
Punjab,2008,Peas & beans (Pulses),0.964285714,691.3,286080.0,180.0
Punjab,2008,Rapeseed &Mustard,1.16125,691.3,3862080.0,2430.0
Punjab,2008,Rice,3.9855,691.3,391214400.0,246150.0
Punjab,2008,Sesamum,0.2775,691.3,1187232.0,747.0
Punjab,2008,Urad,0.491428571,691.3,414816.0,261.0
Punjab,2008,Wheat,4.5035,691.3,495776640.0,311940.0
Tripura,2008,Arhar/Tur,0.7325,1827.8,141323.52,88.92
Tripura,2008,Cotton(lint),1.435,1827.8,138605.76,87.21
Tripura,2008,Gram,1.02,1827.8,13016.64,8.19
Tripura,2008,Groundnut,1.1325,1827.8,41624.64,26.19
Tripura,2008,Groundnut,1.1825,1827.8,27892.8,17.55
Tripura,2008,Jute,8.0625,1827.8,64368.0,40.5
Tripura,2008,Maize,0.99,1827.8,299382.72,188.37
Tripura,2008,Masoor,0.82,1827.8,50350.08,31.68
Tripura,2008,Mesta,7.905,1827.8,91116.48,57.33
Tripura,2008,Moong(Green Gram),0.52,1827.8,55642.56,35.01
Tripura,2008,Moong(Green Gram),0.635,1827.8,31182.72,19.62
Tripura,2008,Other  Rabi pulses,0.86,1827.8,133456.32,83.97
Tripura,2008,Other Kharif pulses,0.65,1827.8,167928.96,105.66
Tripura,2008,Peas & beans (Pulses),0.8675,1827.8,85680.96,53.91
Tripura,2008,Rapeseed &Mustard,0.735,1827.8,227147.52,142.92
Tripura,2008,Rice,2.525,1827.8,34753856.64,21866.94
Tripura,2008,Sesamum,0.5575,1827.8,199111.68,125.28
Tripura,2008,Sugarcane,54.9975,1827.8,139034.88,87.48
Tripura,2008,Urad,0.645,1827.8,102416.64,64.44
Tripura,2008,Urad,0.6425,1827.8,48061.44,30.24
Tripura,2008,Wheat,1.905,1827.8,90830.4,57.15
Uttar Pradesh,2008,Arhar/Tur,0.893913043,891.6,45026846.4,28330.65
Uttar Pradesh,2008,Bajra,1.471290323,891.6,115762272.0,72837.0
Uttar Pradesh,2008,Banana,38.08033333,891.6,284792.64,179.19
Uttar Pradesh,2008,Barley,2.203285714,891.6,24582997.44,15467.49
Uttar Pradesh,2008,Coriander,0.610793651,891.6,809892.48,509.58
Uttar Pradesh,2008,Cotton(lint),0.231111111,891.6,508650.24,320.04
Uttar Pradesh,2008,Dry chillies,0.998970588,891.6,2133870.72,1342.62
Uttar Pradesh,2008,Garlic,5.909104478,891.6,4780539.84,3007.89
Uttar Pradesh,2008,Gram,1.073188406,891.6,79306239.36,49899.06
Uttar Pradesh,2008,Groundnut,0.74627451,891.6,13522143.36,8508.06
Uttar Pradesh,2008,Guar seed,0.8445,891.6,351878.4,221.4
Uttar Pradesh,2008,Jowar,1.08362069,891.6,27544354.56,17330.76
Uttar Pradesh,2008,Linseed,0.443333333,891.6,4428661.44,2786.49
Uttar Pradesh,2008,Maize,1.366764706,891.6,110111190.7,69281.37
Uttar Pradesh,2008,Maize,2.646086957,891.6,517375.68,325.53
Uttar Pradesh,2008,Maize,1.505862069,891.6,3643514.88,2292.48
Uttar Pradesh,2008,Masoor,0.861014493,891.6,74486077.44,46866.24
Uttar Pradesh,2008,Moong(Green Gram),0.382,891.6,4365294.72,2746.62
Uttar Pradesh,2008,Moong(Green Gram),0.727460317,891.6,4816728.96,3030.66
Uttar Pradesh,2008,Onion,11.71728571,891.6,1453429.44,914.49
Uttar Pradesh,2008,Peas & beans (Pulses),1.223043478,891.6,50211331.2,31592.7
Uttar Pradesh,2008,Potato,18.97342857,891.6,75431714.88,47461.23
Uttar Pradesh,2008,Rapeseed &Mustard,0.983857143,891.6,93883874.88,59071.23
Uttar Pradesh,2008,Rice,2.124428571,891.6,859922293.4,541058.49
Uttar Pradesh,2008,Rice,2.095,891.6,3092667.84,1945.89
Uttar Pradesh,2008,Sannhamp,0.391875,891.6,413242.56,260.01
Uttar Pradesh,2008,Sesamum,0.16016129,891.6,27526331.52,17319.42
Uttar Pradesh,2008,Small millets,0.622142857,891.6,1942626.24,1222.29
Uttar Pradesh,2008,Soyabean,0.838181818,891.6,1516080.96,953.91
Uttar Pradesh,2008,Sugarcane,47.59257143,891.6,298120964.2,187576.11
Uttar Pradesh,2008,Sunflower,1.915384615,891.6,1302522.24,819.54
Uttar Pradesh,2008,Sweet potato,12.27537313,891.6,2628503.04,1653.84
Uttar Pradesh,2008,Tobacco,5.309230769,891.6,3228841.92,2031.57
Uttar Pradesh,2008,Tobacco,2.23875,891.6,78099.84,49.14
Uttar Pradesh,2008,Urad,0.550289855,891.6,51912219.84,32662.89
Uttar Pradesh,2008,Urad,0.661694915,891.6,7683393.6,4834.35
Uttar Pradesh,2008,Wheat,2.959857143,891.6,1360745099.0,856173.51
Uttarakhand,2008,Arhar/Tur,0.72,1363.7,340864.32,214.47
Uttarakhand,2008,Bajra,0.95,1363.7,2860.8,1.8
Uttarakhand,2008,Barley,0.982307692,1363.7,3232131.84,2033.64
Uttarakhand,2008,Garlic,5.802727273,1363.7,425114.88,267.48
Uttarakhand,2008,Gram,0.31,1363.7,97696.32,61.47
Uttarakhand,2008,Groundnut,1.043333333,1363.7,193819.2,121.95
Uttarakhand,2008,Horse-gram,0.749090909,1363.7,1363314.24,857.79
Uttarakhand,2008,Maize,1.197692308,1363.7,3830611.2,2410.2
Uttarakhand,2008,Maize,1.53,1363.7,13159.68,8.28
Uttarakhand,2008,Masoor,0.385384615,1363.7,1571580.48,988.83
Uttarakhand,2008,Moong(Green Gram),0.403333333,1363.7,8010.24,5.04
Uttarakhand,2008,Moth,0.35,1363.7,49062.72,30.87
Uttarakhand,2008,Onion,5.134615385,1363.7,267341.76,168.21
Uttarakhand,2008,Other  Rabi pulses,0.3625,1363.7,28751.04,18.09
Uttarakhand,2008,Other Cereals,1.101818182,1363.7,10093188.48,6350.58
Uttarakhand,2008,Other Cereals,0.822,1363.7,142753.92,89.82
Uttarakhand,2008,Other Kharif pulses,1.674615385,1363.7,1590604.8,1000.8
Uttarakhand,2008,Peas & beans (Pulses),0.373076923,1363.7,502928.64,316.44
Uttarakhand,2008,Potato,10.52181818,1363.7,1104697.92,695.07
Uttarakhand,2008,Potato,9.419230769,1363.7,896288.64,563.94
Uttarakhand,2008,Ragi,1.525454545,1363.7,17265929.28,10863.63
Uttarakhand,2008,Rapeseed &Mustard,0.44,1363.7,1723775.04,1084.59
Uttarakhand,2008,Rice,1.627692308,1363.7,39437701.44,24813.99
Uttarakhand,2008,Rice,3.1,1363.7,1810028.16,1138.86
Uttarakhand,2008,Sesamum,0.2125,1363.7,318693.12,200.52
Uttarakhand,2008,Soyabean,1.042307692,1363.7,1191237.12,749.52
Uttarakhand,2008,Sugarcane,54.82,1363.7,15435017.28,9711.63
Uttarakhand,2008,Sunflower,0.95,1363.7,5292.48,3.33
Uttarakhand,2008,Tobacco,3.4,1363.7,1573.44,0.99
Uttarakhand,2008,Turmeric,2.056666667,1363.7,30753.6,19.35
Uttarakhand,2008,Urad,0.662307692,1363.7,1738222.08,1093.68
Uttarakhand,2008,Urad,0.76,1363.7,29037.12,18.27
Uttarakhand,2008,Wheat,1.491538462,1363.7,54223746.24,34117.29
Uttarakhand,2008,other oilseeds,0.625,1363.7,60076.8,37.8
Uttarakhand,2008,other oilseeds,0.7,1363.7,122013.12,76.77
Jammu And Kashmir,2008,Arhar/Tur,0.55,1390.1,3146.88,1.98
Jammu And Kashmir,2008,Barley,0.585,1390.1,1394210.88,877.23
Jammu And Kashmir,2008,Garlic,0.825555556,1390.1,86396.16,54.36
Jammu And Kashmir,2008,Gram,0.545,1390.1,40623.36,25.56
Jammu And Kashmir,2008,Linseed,0.782,1390.1,18023.04,11.34
Jammu And Kashmir,2008,Masoor,0.496666667,1390.1,11586.24,7.29
Jammu And Kashmir,2008,Onion,2.4475,1390.1,54784.32,34.47
Jammu And Kashmir,2008,Other  Rabi pulses,0.456666667,1390.1,50207.04,31.59
Jammu And Kashmir,2008,Peas & beans (Pulses),0.893846154,1390.1,158631.36,99.81
Jammu And Kashmir,2008,Potato,16.446,1390.1,133599.36,84.06
Jammu And Kashmir,2008,Rapeseed &Mustard,1.023684211,1390.1,8099353.92,5096.07
Jammu And Kashmir,2008,Urad,0.44,1390.1,1573.44,0.99
Jammu And Kashmir,2008,Wheat,1.435714286,1390.1,39196106.88,24661.98
Jammu And Kashmir,2008,other oilseeds,0.545,1390.1,2574.72,1.62
Jharkhand,2008,Arhar/Tur,1.465,1295.2,2431084.954,1529.6256
Jharkhand,2008,Arhar/Tur,1.132,1295.2,128612.9856,80.9226
Jharkhand,2008,Gram,0.793913043,1295.2,2436913.834,1533.2931
Jharkhand,2008,Maize,1.074166667,1295.2,10429671.48,6562.2933
Jharkhand,2008,Onion,4.964347826,1295.2,436169.0112,274.4352
Jharkhand,2008,Potato,5.73375,1295.2,2293350.307,1442.9637
Jharkhand,2008,Potato,6.666190476,1295.2,3045138.509,1915.9848
Jharkhand,2008,Ragi,0.812857143,1295.2,4258119.139,2679.1857
Jharkhand,2008,Rapeseed &Mustard,0.76625,1295.2,1474567.891,927.7902
Jharkhand,2008,Rice,0.868695652,1295.2,26951930.08,16958.0097
Jharkhand,2008,Rice,1.39125,1295.2,144246851.4,90759.3444
Jharkhand,2008,Sugarcane,27.25142857,1295.2,104320.5024,65.6379
Jharkhand,2008,Wheat,1.43625,1295.2,8382478.714,5274.2106
Bihar,2009,Arhar/Tur,1.448108108,889.3,4212126.24,4595.44
Bihar,2009,Bajra,1.101,889.3,459824.82,501.67
Bihar,2009,Barley,1.281290323,889.3,1708877.94,1864.39
Bihar,2009,Gram,1.058333333,889.3,8523821.46,9299.51
Bihar,2009,Horse-gram,0.9665,889.3,1711526.88,1867.28
Bihar,2009,Jowar,1.031111111,889.3,253519.14,276.59
Bihar,2009,Jute,9.361428571,889.3,19494796.02,21268.87
Bihar,2009,Khesari,1.023684211,889.3,12282823.14,13400.59
Bihar,2009,Linseed,0.848648649,889.3,3537425.64,3859.34
Bihar,2009,Maize,1.760526316,889.3,36605234.4,39936.4
Bihar,2009,Maize,2.516,889.3,32603153.52,35570.12
Bihar,2009,Maize,2.8075,889.3,30625953.54,33412.99
Bihar,2009,Masoor,0.775789474,889.3,27761202.84,30287.54
Bihar,2009,Mesta,7.189565217,889.3,2682441.3,2926.55
Bihar,2009,Moong(Green Gram),0.677058824,889.3,1301252.82,1419.67
Bihar,2009,Moong(Green Gram),0.513055556,889.3,23358820.38,25484.53
Bihar,2009,Other  Rabi pulses,0.741111111,889.3,401859.78,438.43
Bihar,2009,Other Kharif pulses,0.765652174,889.3,248221.26,270.81
Bihar,2009,Peas & beans (Pulses),1.0,889.3,3106427.52,3389.12
Bihar,2009,Ragi,0.729230769,889.3,1561939.68,1704.08
Bihar,2009,Rapeseed &Mustard,1.084210526,889.3,13972691.04,15244.24
Bihar,2009,Rice,0.905666667,889.3,81944179.8,89401.3
Bihar,2009,Rice,1.492083333,889.3,14909169.24,16265.94
Bihar,2009,Rice,1.105526316,889.3,389933005.6,425417.86
Bihar,2009,Sannhamp,0.828181818,889.3,296525.46,323.51
Bihar,2009,Small millets,0.780588235,889.3,486625.86,530.91
Bihar,2009,Sugarcane,44.66484848,889.3,11361771.12,12395.72
Bihar,2009,Sunflower,1.394583333,889.3,2836391.46,3094.51
Bihar,2009,Tobacco,1.897,889.3,1408612.8,1536.8
Bihar,2009,Urad,0.992058824,889.3,3123411.9,3407.65
Bihar,2009,Wheat,2.076315789,889.3,329730390.4,359736.66
Chhattisgarh,2009,Arhar/Tur,0.513888889,956.9,8258304.18,9009.83
Chhattisgarh,2009,Bajra,0.208,956.9,10907.4,11.9
Chhattisgarh,2009,Bajra,74.30307692,956.9,83675.34,91.29
Chhattisgarh,2009,Barley,0.644285714,956.9,470420.58,513.23
Chhattisgarh,2009,Castor seed,0.198571429,956.9,9972.48,10.88
Chhattisgarh,2009,Coriander,0.227222222,956.9,490209.72,534.82
Chhattisgarh,2009,Cotton(lint),0.0,956.9,2804.76,3.06
Chhattisgarh,2009,Dry chillies,0.645,956.9,948008.88,1034.28
Chhattisgarh,2009,Garlic,2.681428571,956.9,154261.8,168.3
Chhattisgarh,2009,Ginger,0.828,956.9,277359.6,302.6
Chhattisgarh,2009,Gram,0.864117647,956.9,41126663.34,44869.29
Chhattisgarh,2009,Groundnut,1.33125,956.9,4770429.3,5204.55
Chhattisgarh,2009,Horse-gram,0.281764706,956.9,7618507.26,8311.81
Chhattisgarh,2009,Horse-gram,0.248181818,956.9,337973.58,368.73
Chhattisgarh,2009,Jowar,1.280555556,956.9,879915.54,959.99
Chhattisgarh,2009,Jute,0.0,956.9,35526.96,38.76
Chhattisgarh,2009,Khesari,0.569333333,956.9,51027777.78,55671.43
Chhattisgarh,2009,Linseed,0.316875,956.9,6981982.56,7617.36
Chhattisgarh,2009,Maize,1.412777778,956.9,15850166.22,17292.57
Chhattisgarh,2009,Masoor,0.310666667,956.9,2439206.28,2661.18
Chhattisgarh,2009,Mesta,2.001875,956.9,196333.2,214.2
Chhattisgarh,2009,Moong(Green Gram),0.241111111,956.9,1469226.78,1602.93
Chhattisgarh,2009,Moong(Green Gram),0.204,956.9,1104607.98,1205.13
Chhattisgarh,2009,Niger seed,0.146,956.9,10600746.24,11565.44
Chhattisgarh,2009,Onion,4.292666667,956.9,781125.66,852.21
Chhattisgarh,2009,Other  Rabi pulses,0.464444444,956.9,292474.14,319.09
Chhattisgarh,2009,Other Kharif pulses,0.225294118,956.9,1084351.38,1183.03
Chhattisgarh,2009,Peas & beans (Pulses),0.311764706,956.9,2300682.3,2510.05
Chhattisgarh,2009,Potato,4.504666667,956.9,1881682.32,2052.92
Chhattisgarh,2009,Ragi,0.2075,956.9,1385083.98,1511.13
Chhattisgarh,2009,Rapeseed &Mustard,0.420555556,956.9,8163409.8,8906.3
Chhattisgarh,2009,Rice,1.106666667,956.9,597976390.2,652393.7
Chhattisgarh,2009,Safflower,0.27375,956.9,131979.54,143.99
Chhattisgarh,2009,Sannhamp,0.275294118,956.9,238716.24,260.44
Chhattisgarh,2009,Sesamum,0.457777778,956.9,3054227.82,3332.17
Chhattisgarh,2009,Small millets,0.181111111,956.9,26656283.22,29082.07
Chhattisgarh,2009,Soyabean,0.937692308,956.9,13047431.88,14234.78
Chhattisgarh,2009,Sugarcane,3.389375,956.9,1057706.16,1153.96
Chhattisgarh,2009,Sunflower,0.305384615,956.9,704773.86,768.91
Chhattisgarh,2009,Sweet potato,5.366470588,956.9,435205.26,474.81
Chhattisgarh,2009,Tobacco,0.39,956.9,3428.04,3.74
Chhattisgarh,2009,Turmeric,0.757333333,956.9,141172.92,154.02
Chhattisgarh,2009,Urad,0.28,956.9,16003181.46,17459.51
Chhattisgarh,2009,Urad,0.242307692,956.9,703059.84,767.04
Chhattisgarh,2009,Wheat,1.301764706,956.9,17009778.66,18557.71
Gujarat,2009,Arhar/Tur,0.879565217,618.0,41541612.0,45322.0
Gujarat,2009,Bajra,1.017142857,618.0,77723016.0,84796.0
Gujarat,2009,Bajra,2.33,618.0,27143844.0,29614.0
Gujarat,2009,Banana,65.11,618.0,3443622.0,3757.0
Gujarat,2009,Castor seed,2.041304348,618.0,65693712.0,71672.0
Gujarat,2009,Cotton(lint),3.094782609,618.0,384002808.0,418948.0
Gujarat,2009,Dry chillies,0.970909091,618.0,1402380.0,1530.0
Gujarat,2009,Garlic,5.490833333,618.0,2384046.0,2601.0
Gujarat,2009,Gram,0.9432,618.0,20599404.0,22474.0
Gujarat,2009,Groundnut,1.067916667,618.0,273869232.0,298792.0
Gujarat,2009,Groundnut,1.798695652,618.0,10128300.0,11050.0
Gujarat,2009,Guar seed,0.376363636,618.0,20677314.0,22559.0
Gujarat,2009,Jowar,0.996818182,618.0,17420676.0,19006.0
Gujarat,2009,Jowar,1.084615385,618.0,8040312.0,8772.0
Gujarat,2009,Maize,1.008,618.0,64151094.0,69989.0
Gujarat,2009,Moong(Green Gram),0.4116,618.0,25788210.0,28135.0
Gujarat,2009,Moth,0.348,618.0,3505950.0,3825.0
Gujarat,2009,Onion,26.69277778,618.0,5999070.0,6545.0
Gujarat,2009,Other  Rabi pulses,0.703636364,618.0,3303384.0,3604.0
Gujarat,2009,Other Cereals,0.686363636,618.0,4098066.0,4471.0
Gujarat,2009,Other Cereals,1.19125,618.0,2197062.0,2397.0
Gujarat,2009,Other Kharif pulses,0.764761905,618.0,4659018.0,5083.0
Gujarat,2009,Potato,18.8975,618.0,7370286.0,8041.0
Gujarat,2009,Ragi,0.7575,618.0,2290554.0,2499.0
Gujarat,2009,Rapeseed &Mustard,1.492105263,618.0,33657120.0,36720.0
Gujarat,2009,Rice,1.693529412,618.0,102607470.0,111945.0
Gujarat,2009,Rice,3.034444444,618.0,3272220.0,3570.0
Gujarat,2009,Sesamum,0.364,618.0,35199738.0,38403.0
Gujarat,2009,Sugarcane,66.79470588,618.0,29652546.0,32351.0
Gujarat,2009,Tobacco,1.661428571,618.0,9785496.0,10676.0
Gujarat,2009,Tobacco,1.661428571,618.0,9785496.0,10676.0
Gujarat,2009,Urad,0.610384615,618.0,15254778.0,16643.0
Gujarat,2009,Wheat,2.617692308,618.0,136809960.0,149260.0
Haryana,2009,Arhar/Tur,0.742,393.0,3093494.46,3375.01
Haryana,2009,Bajra,1.601428571,393.0,90969118.38,99247.53
Haryana,2009,Barley,1.881428571,393.0,6559398.72,7156.32
Haryana,2009,Castor seed,0.965,393.0,157689.84,172.04
Haryana,2009,Coriander,0.564444444,393.0,58899.96,64.26
Haryana,2009,Cotton(lint),1.896111111,393.0,78701877.24,85863.94
Haryana,2009,Dry chillies,0.823571429,393.0,141484.56,154.36
Haryana,2009,Garlic,6.032222222,393.0,114527.7,124.95
Haryana,2009,Gram,0.4295,393.0,13093710.42,14285.27
Haryana,2009,Groundnut,0.581818182,393.0,269412.78,293.93
Haryana,2009,Horse-gram,0.09,393.0,67937.52,74.12
Haryana,2009,Jowar,0.003571429,393.0,12102695.22,13204.07
Haryana,2009,Maize,0.940555556,393.0,1900848.18,2073.83
Haryana,2009,Masoor,0.747692308,393.0,723939.72,789.82
Haryana,2009,Moong(Green Gram),0.235625,393.0,2321562.18,2532.83
Haryana,2009,Moth,0.192857143,393.0,434581.98,474.13
Haryana,2009,Onion,19.35785714,393.0,239183.7,260.95
Haryana,2009,Peas & beans (Pulses),0.586875,393.0,257258.82,280.67
Haryana,2009,Potato,17.30357143,393.0,1911755.58,2085.73
Haryana,2009,Rice,2.673809524,393.0,187986701.7,205093.95
Haryana,2009,Sesamum,0.2065,393.0,465901.8,508.3
Haryana,2009,Sugarcane,47.4235,393.0,12336425.22,13459.07
Haryana,2009,Sunflower,1.67,393.0,964369.98,1052.13
Haryana,2009,Sweet potato,13.7,393.0,9193.38,10.03
Haryana,2009,Urad,0.25875,393.0,461850.48,503.88
Haryana,2009,Wheat,4.133809524,393.0,387642139.9,422918.52
Himachal Pradesh,2009,Arhar/Tur,0.4,969.9,1869.84,2.04
Himachal Pradesh,2009,Bajra,0.584,969.9,33189.66,36.21
Himachal Pradesh,2009,Barley,0.784545455,969.9,3274868.94,3572.89
Himachal Pradesh,2009,Coriander,0.608,969.9,18698.4,20.4
Himachal Pradesh,2009,Cotton(lint),0.335,969.9,1246.56,1.36
Himachal Pradesh,2009,Dry chillies,0.545,969.9,93959.46,102.51
Himachal Pradesh,2009,Garlic,1.673,969.9,757285.2,826.2
Himachal Pradesh,2009,Ginger,3.883,969.9,387680.16,422.96
Himachal Pradesh,2009,Gram,0.397777778,969.9,94115.28,102.68
Himachal Pradesh,2009,Groundnut,0.6625,969.9,30384.9,33.15
Himachal Pradesh,2009,Horse-gram,0.306,969.9,312419.1,340.85
Himachal Pradesh,2009,Linseed,0.255,969.9,220485.3,240.55
Himachal Pradesh,2009,Maize,2.08,969.9,45218808.18,49333.83
Himachal Pradesh,2009,Masoor,0.664444444,969.9,109697.28,119.68
Himachal Pradesh,2009,Moong(Green Gram),0.367142857,969.9,35059.5,38.25
Himachal Pradesh,2009,Onion,5.744,969.9,143042.76,156.06
Himachal Pradesh,2009,Other Kharif pulses,0.515714286,969.9,1087935.24,1186.94
Himachal Pradesh,2009,Peas & beans (Pulses),0.97,969.9,127304.94,138.89
Himachal Pradesh,2009,Peas & beans (Pulses),1.333636364,969.9,1285515.0,1402.5
Himachal Pradesh,2009,Potato,11.582,969.9,1002857.52,1094.12
Himachal Pradesh,2009,Potato,4.67,969.9,530722.92,579.02
Himachal Pradesh,2009,Ragi,0.778571429,969.9,344050.56,375.36
Himachal Pradesh,2009,Rapeseed &Mustard,0.340909091,969.9,1337870.52,1459.62
Himachal Pradesh,2009,Rice,1.484545455,969.9,11871302.52,12951.62
Himachal Pradesh,2009,Sesamum,0.084444444,969.9,432088.86,471.41
Himachal Pradesh,2009,Small millets,0.367142857,969.9,769283.34,839.29
Himachal Pradesh,2009,Soyabean,0.774285714,969.9,85701.0,93.5
Himachal Pradesh,2009,Sugarcane,16.11857143,969.9,330961.68,361.08
Himachal Pradesh,2009,Turmeric,0.5625,969.9,30229.08,32.98
Himachal Pradesh,2009,Urad,0.284545455,969.9,1559290.74,1701.19
Himachal Pradesh,2009,Wheat,0.933333333,969.9,54605560.8,59574.8
Maharashtra,2009,Arhar/Tur,0.7909375,1002.4,170342424.0,185844.0
Maharashtra,2009,Bajra,0.686666667,1002.4,161039970.0,175695.0
Maharashtra,2009,Castor seed,0.195,1002.4,1043994.0,1139.0
Maharashtra,2009,Cotton(lint),1.444230769,1002.4,528463530.0,576555.0
Maharashtra,2009,Gram,0.795806452,1002.4,201225948.0,219538.0
Maharashtra,2009,Groundnut,0.797916667,1002.4,40575528.0,44268.0
Maharashtra,2009,Groundnut,1.522,1002.4,9582930.0,10455.0
Maharashtra,2009,Jowar,1.0732,1002.4,165839226.0,180931.0
Maharashtra,2009,Jowar,0.884,1002.4,484911840.0,529040.0
Maharashtra,2009,Linseed,0.180588235,1002.4,5625102.0,6137.0
Maharashtra,2009,Maize,1.972962963,1002.4,104866860.0,114410.0
Maharashtra,2009,Maize,1.9875,1002.4,15800148.0,17238.0
